coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"-81.32806152,48.47593351",Fri Jul 24 13:06:03 +0000 2020,,https://twitter.com/TimminsToday/status/1286648843728084993/photo/1,https://www.timminstoday.com/coronavirus-covid-19-local-news/outgoing-principal-wants-to-inspire-the-next-generation-2583363?utm_source=dlvr.it&utm_medium=twitter,0,1286648843728084993,,,,en,"Timmins, Ontario",false,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Outgoing principal wants to 'inspire the next generation' https://t.co/f6Dy94olsW https://t.co/mdid6Z8CKP,https://twitter.com/TimminsToday/status/1286648843728084993,Thu Oct 18 02:36:23 +0000 2012,TimminsToday,false,We are an online local news source for Timmins and Northern Ontario.,7,1658,304,18,"Timmins, Ontario",TimminsToday.com,TimminsToday,24297,,http://www.timminstoday.com,false
"-87.63287343,41.82980955",Fri Jul 24 13:27:50 +0000 2020,OpeningDay UScellularField SoxPark Southside COVID19 Chicago,,https://www.instagram.com/p/CDBsgRcjRYGS-kYKJ4VHaxhjBLGzr3GcZdgaVE0/?igshid=1dkbldqdvc91y,3,1286654324106502144,,,,en,"Chicago, IL",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","🖤🧦🤍⚾️

@mlb #OpeningDay @ComiskeyPark #UScellularField #SoxPark #Southside
@WhiteSox #2020 #COVID19 #Chicago @ Guaranteed Rate Field https://t.co/VWKdbxPCNm",https://twitter.com/BBUZZBEE/status/1286654324106502144,Tue Apr 07 04:59:09 +0000 2009,BBUZZBEE,false,InѕтaGraм bbuzzbee SNAP bbuzzbee82 PERISCOPE bbuzzbee тwιттer ввυzzвee FaceBook BBUZZBEE,13429,323,3560,10,Chicago,вв💤🐝,BBUZZBEE,38996,,https://www.facebook.com/BBuzzBee82,false
"-80.9486561,43.7244886",Fri Jul 24 13:24:58 +0000 2020,,,https://www.instagram.com/p/CDBsLMVjLfN/?igshid=z3bpsd2y6zh6,0,1286653601973014531,,,,en,"North Perth, Ontario",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","PPE !!!!!
Personal Protection Equipment
Call and order yours today 
Masks - kids/adult
Face shields
Hand sanitizer 
Disinfectant 
Gloves
Wipes ( call to go on the list - we will call you when they arrive)… https://t.co/9Ep9jfJpxh",https://twitter.com/CleaningDepot/status/1286653601973014531,Thu Jul 29 19:04:55 +0000 2010,CleaningDepot,false,"FREE DELIVERY of cleaning supplies, paper products, restaurant supplies, business/office supplies. We are more than just cleaning supplies!",418,544,1027,7,8am-4pm Mon-Fri,PBJ Cleaning Depot Group,CleaningDepot,2702,,http://www.cleaning-depot.ca,false
"-75.53978096,39.9331449",Fri Jul 24 13:45:48 +0000 2020,wanderlust,,https://www.instagram.com/p/CDBukAAAJut/?igshid=hvypaaf9b5q9,0,1286658846686150661,,,,en,"Pennsylvania, USA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","9 years ago today we were scaling the Cliffs Of Moher.  Ya know, back when we could...Travel.  #F#covid  #wanderlust @ Cliffs Of Moher, Ireland https://t.co/YvHFJu1AFQ",https://twitter.com/KennyYoungZLX/status/1286658846686150661,Thu Feb 10 21:16:44 +0000 2011,KennyYoungZLX,false,On-Air Talent/Producer @KarlsonMcKenzie &Heather Morning Show + Weeknight Host @wzlx 100.7 -FM Streaming everywhere: @iHeartRadio https://t.co/Y1aQV2udHO #KCCO #Chiveon,14122,2529,2703,19,Boston,Kenny Young,KennyYoungZLX,11442,,http://www.facebook.com/twitter/#!/KennyYoungZLX,true
"-1.1151024,52.6350315",Fri Jul 24 13:42:30 +0000 2020,Epidemic Pandemic Famine thesadplightofYemen,,https://www.instagram.com/p/CDBuLrvnJ6M/?igshid=1sfn6labanjh3,0,1286658013768671232,,,,en,"Leicester, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","We have teamed up with @islamicreliefuk   islamicreliefem to raise monies towards food parcels for the people of Yeman.

Please donate generously towards this cause

#Epidemic #Pandemic #Famine #thesadplightofYemen… https://t.co/Rx4sKFgCjM",https://twitter.com/kadiri_news/status/1286658013768671232,Sun Dec 25 11:18:55 +0000 2016,kadiri_news,false,,61,94,290,0,"Leicester, England",Kadiri News,kadiri_news,1271,,,false
"-106.5571,35.08935",Fri Jul 24 13:08:53 +0000 2020,workout quarantine pets mymix1051,,https://www.instagram.com/p/CDBqGYRFfwP/?igshid=1nfu2qrkp8h42,0,1286649557007257600,,,,en,"Albuquerque, NM",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Home workouts still aren’t cutting it 🤦🏻‍♂️😸😹 #workout #quarantine #pets #mymix1051 @ Mix 105.1 https://t.co/U8aQWqEBqX,https://twitter.com/MyMix1051/status/1286649557007257600,Tue Feb 25 06:02:54 +0000 2014,MyMix1051,false,Albuquerque's 11 In A Row Station,117,216,15,37,"Albuquerque, NM",Mix 105.1,MyMix1051,7449,,http://MyMix1051.com,false
"78.57314908,13.36229505",Fri Jul 24 12:59:25 +0000 2020,,,https://www.instagram.com/p/CDBpQV1p0Wf/?igshid=3926ao2fvl3a,0,1286647175204622336,,,,en,"Punganuru, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Lockdown Learning Series International Level Sports Guess Competition 2020 ☝️😃😃🙏 @ MasaM https://t.co/ocLK0ZJizS,https://twitter.com/Mak12365/status/1286647175204622336,Fri Feb 10 11:59:35 +0000 2012,Mak12365,false,"Learning & Volunteering Coach, Married to Volunteering, The Professional Beggar, 12/365 Follower, Volunteer Mentor & Guide, Positive Psychologist",3,250,40,2,"Punganur, Chittoor Dt, AP",Manikanta Kamatam,Mak12365,2962,,http://www.bit.ly/Manikantakamatam,false
"-76.625416,39.249518",Fri Jul 24 13:42:08 +0000 2020,covid19,,https://www.instagram.com/p/CDBuJAaJIyl/?igshid=1p2pxgjwoa63e,0,1286657921498128385,,,,en,"Baltimore, MD",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","From our Cherry Hill family to yours, let's beat this thing for good TOGETHER!! #covid19 has had such an effect on our community. As we head into the 2020-2021 school year, we are reminded of all we will be missing… https://t.co/fN6JdijJME",https://twitter.com/CHill159/status/1286657921498128385,Fri Sep 28 22:36:09 +0000 2018,CHill159,false,The OFFICIAL Cherry Hill Elementary/Middle School #159,117,128,85,1,,The Historic Cherry Hill #159,CHill159,211,,,false
"-73.56725453,45.75975883",Fri Jul 24 13:57:33 +0000 2020,,,http://dlvr.it/RcHS5X,0,1286661805016719366,,,,en,"Mascouche, Québec",false,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Fighting Stigma: Coronavirus: Donnelly says 'R' rate has fallen but warns Ireland will see 'second surge': Mr Donnelly told TDs public health experts believe “stabilisation is linked to renewed efforts from the public from around two weeks ago”. “And we… https://t.co/tX07eElaCK,https://twitter.com/pairsonnalitesN/status/1286661805016719366,Wed Sep 15 15:55:47 +0000 2010,pairsonnalitesN,false,Ireland — Scotland — Inuit —  Svenska  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,1484,1328,108,Ireland | Scotland | Inuit | Skandinavien,Stigmabase | NORDIC,pairsonnalitesN,787710,,https://edu.stigmabase.org/,false
"-107.85,37.29",Fri Jul 24 13:53:15 +0000 2020,,,https://www.instagram.com/p/CDBvahbpIJeCx0gO5nNv0xjBaD8tLudty71pro0/?igshid=1m73b2ooeoovh,0,1286660719220424704,,,,en,"Durango, CO",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","I suppose a twenty mile round trip hike up to this isolated mountain lake counts as social distancing. @ La Plata County, Colorado https://t.co/8xq6FHpP9R",https://twitter.com/zachtagonofdoom/status/1286660719220424704,Mon Nov 24 02:06:55 +0000 2008,zachtagonofdoom,false,🏳️‍🌈,756,215,264,6,,Zach DeLoach,zachtagonofdoom,3951,,,false
"3.89665,7.42546",Fri Jul 24 13:56:09 +0000 2020,,,https://www.instagram.com/p/CDBvv0CFxXs/?igshid=1dgiqqmc38y8i,0,1286661451994759169,,,,en,"Ibadan, Nigeria",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Ibadan how art thou....going to the saloon during this pandemic isn't a wise choice.. That's why TIFE is here for all of your hair needs she's super fast, her hair is super neat and she doesn't even charge too… https://t.co/LOCRdsPfbH",https://twitter.com/fragilebae/status/1286661451994759169,Fri Dec 07 11:49:58 +0000 2012,fragilebae,false,"what do we call someone who does give a F**k😘
I follow back instantly 😘",6292,676,724,0,Osun,Aramide,fragilebae,1596,,,false
"-87.655226,41.929789",Fri Jul 24 13:36:38 +0000 2020,cryospa 𝙩𝙝𝙚𝙧𝙖𝙥𝙮,,https://www.instagram.com/p/CDBtg5qlQrs/?igshid=1pbq7catq79m4,0,1286656541182038020,,,,en,"Chicago, IL",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","𝑺𝒆𝒍𝒇 𝑪𝒂𝒓𝒆 𝒊𝒔 𝒂 𝑷𝒓𝒊𝒐𝒓𝒊𝒕𝒚, 𝑵𝒐𝒕 𝒂 𝑳𝒖𝒙𝒖𝒓𝒚 
As I’m trying to focus more on balance, healing &amp; keeping my immunity 𝐮𝐩 during this pandemic, my first-ever #cryospa experience felt like the best #𝙩𝙝𝙚𝙧𝙖𝙥𝙮 I’ve had in awhile.… https://t.co/yaaBDxKyk5",https://twitter.com/ChiPescetarian/status/1286656541182038020,Mon Oct 05 21:39:32 +0000 2015,ChiPescetarian,false,A pescetarian hoping to expand your culinary horizons just enough to make room for one more seafood dish on your plate!,141,362,431,7,"Chicago, IL",ChicagoPescetarian,ChiPescetarian,1264,,http://www.thechicagopescetarian.com,false
"28.04337502,-26.20679424",Fri Jul 24 13:27:07 +0000 2020,,,https://www.instagram.com/p/CDBsbAWAmha/?igshid=xw3jck6i485y,0,1286654142476419072,,,,en,"Johannesburg, South Africa",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Where is this this am looking for it?
Covid something, 😷😷😆 @ Gandhi Square Precinct https://t.co/rLsPGYJAhB",https://twitter.com/Mathuba68/status/1286654142476419072,Thu Apr 02 08:38:00 +0000 2015,Mathuba68,false,Ngyilomuntu othanda okvela emandleni akhe nase mqondweni wakhe ngoba anginceli igazi lomuntu njengembungulu ft   ngyakzonda ukbukelwa phansi njengeycathulo.,84,28,149,0,Jozini,Mathuba Siyaya,Mathuba68,174,,,false
"73.8421402,18.4992199",Fri Jul 24 13:53:06 +0000 2020,,,https://www.instagram.com/p/CDBvZVup5o_/?igshid=1s989xxz8ie7n,1,1286660681043935232,,,,en,"Pune, India",false,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Some plantation planning post lockdown in pune - spinach, amaranth, bitter gourd, banana all on the roofotp 
.
.
100sqft rooftop farm can provide 60% of food for a family of 4 easily if planned properly… https://t.co/mtZL6tZ2HD",https://twitter.com/theurbanfarmin/status/1286660681043935232,Sun Dec 30 03:00:43 +0000 2018,theurbanfarmin,false,We make tools to make urban farming accessible to people! 102 Home compost is our first product which converts organic waste to organic soil!,12,37,211,2,"Pune, India",The Urban Farm.in,theurbanfarmin,34,,http://homecompost.in,false
"-87.7953024,41.8906112",Fri Jul 24 13:45:15 +0000 2020,OakPark,https://twitter.com/vopnews/status/1286658708907360256/photo/1,http://oak-park.us/covid19,4,1286658708907360256,,,,en,"Oak Park, IL",false,3,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","The #OakPark Department of Public Health is posting data related to local positive COVID-19 cases, such as this graph below showing the 7- and 14-day averages of positive cases reported each day. Visit https://t.co/axY1o6sqrP and click the demographic data heading to view more. https://t.co/a8jCLtJuMJ",https://twitter.com/vopnews/status/1286658708907360256,Wed Jul 08 13:50:58 +0000 2009,vopnews,false,"This is the Village of Oak Park municipal government Twitter page -- follow along for news and info about #OakPark, Illinois. Tweet us questions and comments!",10463,7933,473,149,"Oak Park, Illinois",Village of Oak Park,vopnews,8005,,http://www.oak-park.us,true
"-81.657,30.3285",Fri Jul 24 13:50:59 +0000 2020,,,https://www.instagram.com/p/CDBvJ7kA3CD/?igshid=scbj9a8f1ra9,1,1286660151533920256,,,,en,"Downtown Jacksonville, FL",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","It is with a very heavy 💔  heart that my cousin Steve Ashley, who had battled COVID and was on his way to recovery, passed away unexpectedly last night. We are very heartbroken, especially during this lonely time.… https://t.co/NW6hBphlMs",https://twitter.com/bookloverfl12/status/1286660151533920256,Mon Jul 06 16:15:23 +0000 2015,bookloverfl12,false,Book Lover in Florida (REVIEW REQUESTS - bookloverfl12 at gmail dot com),2162,1537,2962,89,"Florida, USA",Uma Kayla G,bookloverfl12,13623,,http://bookloverfl12.wordpress.com,false
"-88.19411721,41.69341876",Fri Jul 24 12:55:58 +0000 2020,Drive Eid register,https://twitter.com/ICNMasjid/status/1286646304421142529/photo/1,http://icnmasjid.org/eid,1,1286646304421142529,,,,en,"Naperville, IL",false,0,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","ICN will have a #Drive-In #Eid Salah in the Fox Valley Mall Parking Lot with social distancing guidelines. Pre-Registration is Required and Limited Capacity. So, please #register now - for more details and to register, please go to:
https://t.co/9xrfWhs6ze https://t.co/FK6agznOrB",https://twitter.com/ICNMasjid/status/1286646304421142529,Tue Apr 08 04:32:50 +0000 2014,ICNMasjid,false,"Islamic Center of Naperville Official Twitter Follow for ICN updates, latest news, events, and reminders",448,600,267,8,"Naperville, IL",Islamic Center of Naperville,ICNMasjid,1158,,https://linktr.ee/ICNMasjid,false
"-73.95893029,40.71062829",Fri Jul 24 12:53:44 +0000 2020,,,https://www.instagram.com/p/CDBomgoDTkNz-PWukYM4yWlWfSgm8U7OJP0AzA0/?igshid=pdkha10s2ymy,2,1286645741209948162,,,,en,"Brooklyn, NY",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",My cousin is a contemporary artist in Capetown @MuchatutaRonald. because of COVID we are able to enjoy he's work virtually.  Check him out in this virtual gallery.... enjoy!!!!. proud… https://t.co/3iWsU2tJl0,https://twitter.com/doc_picasso/status/1286645741209948162,Sun Nov 11 16:19:44 +0000 2012,doc_picasso,false,"Zim-Born NYC ER Doc| County-Trained, Stanford-Perfected| Health Disparities Advocate| GlobalWomanLeaders|#EMforAll| Feminist| Speaker | She/Her",519,821,703,4,"Brooklyn, NY",DrMonaMuch,doc_picasso,839,,,false
"-78.8755,33.7042",Fri Jul 24 13:49:08 +0000 2020,,,https://www.instagram.com/p/CDBu8X-HUTE/?igshid=cpn2k4zwbthj,2,1286659684116639747,,,,en,"Myrtle Beach, SC",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Those empty chairs are good for slowing the COVID spread, but also anecdotal evidence for my fear that the economy will crash hard this fall. That massive cumulus cloud reminds me that nature regardless will carry on… https://t.co/uCWWv6X3Oo",https://twitter.com/cfburch4/status/1286659684116639747,Sun Apr 06 03:29:55 +0000 2008,cfburch4,false,Ex-newspaper guy; writer; editor; MFA; university lecturer; pack mule for wife & 3 daughters; younger than Bono,12012,3090,4402,83,"ÜT: 35.220446,-80.930963",(((ColinFooteBurch))),cfburch4,31507,,https://untappd.com/user/ColinFooteBurch,false
"85.84,20.27",Fri Jul 24 13:42:57 +0000 2020,,,https://www.instagram.com/p/CDBuPAJpl2B/?igshid=1qd0shxwxp4zw,1,1286658128059277314,,,,en,"Bhubaneshwar, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","INDIA AND ISRAEL ESTABLISH A JOINT VENTURE TO DEVELOP RAPID TESTING FOR COVID 19

India and Israel are to work together to develop a new generation set of Covid-19 tests that aims at bringing the testing process'… https://t.co/P1Qujjbzhm",https://twitter.com/MYBBSR/status/1286658128059277314,Thu Sep 25 20:05:56 +0000 2014,MYBBSR,false,"CONFUSED about the whereabouts and other interesting stuffs there in Bhubaneswar.

Facebook:
https://t.co/8FThx9DkWT

Instagram:
mybhubaneswar",208,817,19,1,"bhubaneswar,odisha",MY Bhubaneswar,MYBBSR,3601,,http://www.mybhubaneswar.online,false
"-0.30278,51.46235",Fri Jul 24 13:12:52 +0000 2020,AlFresco StudioDogPhography madaboutgreys,,https://www.instagram.com/p/CDBqyxJBnCn/?igshid=lrm2x659mvox,0,1286650558204518400,,,,en,"Richmond, London",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Behind the scenes at my first studio shoot post lockdown #AlFresco #StudioDogPhography #madaboutgreys @ Richmond, Surrey, United Kingdom https://t.co/kPQU1j9Jjv",https://twitter.com/madaboutgreys/status/1286650558204518400,Fri Feb 25 20:44:30 +0000 2011,madaboutgreys,false,Liz Coleman is madaboutgreys PHOTOGRAPHY. Award-winning Surrey dog photographer. Sighthounds are my speciality.  I cover London and the South East.,134,283,128,5,London,madaboutgreys,madaboutgreys,723,,http://www.madaboutgreys.com,false
"101.6274941,3.18687438",Fri Jul 24 13:18:08 +0000 2020,,,http://www.doctoridevice.com https://www.instagram.com/p/CDBrZZGHNN7/?igshid=160sja3ks7b1,0,1286651884191784960,,,,en,"Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Latest Samsung S20 Plus 100% original screen replacement 💪

Our operation hour back as normal 10am to 10pm daily.

Stay safe and stay healthy in this covid-19 pandemic ♥️

🌐 https://t.co/ILkCTup9q3

Terry

📞+6016 344… https://t.co/4R878AsCOC",https://twitter.com/doctoridevice1u/status/1286651884191784960,Wed Nov 25 02:52:47 +0000 2015,doctoridevice1u,false,We FiX Your Broken iPhone Faster Than You Cut Your Hair !,1,13,22,0,"Bandar Petaling Jaya, Selangor",Dr. iDevice,doctoridevice1u,380,,http://www.doctoridevice.com,false
"-74.01533612,40.70966667",Fri Jul 24 13:43:00 +0000 2020,,,https://www.instagram.com/p/CDBhypxnz_Y/?igshid=1ljx9d2cydabq,5,1286658140159836161,,,,en,"Manhattan, NY",false,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","10 Local Leaders Launch Global Solidarity Campaign to Advocate for Inclusion of Migrants and Refugees in National and Multilateral COVID-19 Response and Recovery Efforts.

On July 23, 2020, the Mayors Migration… https://t.co/iIZ15FPPFH",https://twitter.com/KCCAUG/status/1286658140159836161,Tue Jan 03 08:58:21 +0000 2012,KCCAUG,false,"The Central Government Body Administering Kampala City— #KCCAatWork. FOLLOW @KCCASpox, @KCCAED and https://t.co/QNulVJxR9t. Policy; https://t.co/DaXdea7Sod",15286,216642,38,112,"KCCA HQ, Kampala-Uganda",KCCA,KCCAUG,36855,,http://www.kcca.go.ug,true
